company_name,count,selected_datetime,polygon
lime,84,2019-07-27 17:00:02,"POLYGON ((-86.78545624673467 36.15297314829094, -86.76753175326533 36.15297314829094, -86.76753175326533 36.16744485170907, -86.78545624673467 36.16744485170907, -86.78545624673467 36.15297314829094))"
lyft,95,2019-07-27 17:00:02,"POLYGON ((-86.78545624673467 36.15297314829094, -86.76753175326533 36.15297314829094, -86.76753175326533 36.16744485170907, -86.78545624673467 36.16744485170907, -86.78545624673467 36.15297314829094))"
spin,130,2019-07-27 17:00:02,"POLYGON ((-86.78545624673467 36.15297314829094, -86.76753175326533 36.15297314829094, -86.76753175326533 36.16744485170907, -86.78545624673467 36.16744485170907, -86.78545624673467 36.15297314829094))"
uber,75,2019-07-27 17:00:02,"POLYGON ((-86.78545624673467 36.15297314829094, -86.76753175326533 36.15297314829094, -86.76753175326533 36.16744485170907, -86.78545624673467 36.16744485170907, -86.78545624673467 36.15297314829094))"
bird,319,2019-07-27 18:00:01,"POLYGON ((-86.78756328548808 36.15331214829094, -86.76963871451191 36.15331214829094, -86.76963871451191 36.16778385170906, -86.78756328548808 36.16778385170906, -86.78756328548808 36.15331214829094))"
lime,77,2019-07-27 18:00:01,"POLYGON ((-86.78756328548808 36.15331214829094, -86.76963871451191 36.15331214829094, -86.76963871451191 36.16778385170906, -86.78756328548808 36.16778385170906, -86.78756328548808 36.15331214829094))"
lyft,88,2019-07-27 18:00:01,"POLYGON ((-86.78756328548808 36.15331214829094, -86.76963871451191 36.15331214829094, -86.76963871451191 36.16778385170906, -86.78756328548808 36.16778385170906, -86.78756328548808 36.15331214829094))"
spin,122,2019-07-27 18:00:01,"POLYGON ((-86.78756328548808 36.15331214829094, -86.76963871451191 36.15331214829094, -86.76963871451191 36.16778385170906, -86.78756328548808 36.16778385170906, -86.78756328548808 36.15331214829094))"
uber,77,2019-07-27 18:00:01,"POLYGON ((-86.78756328548808 36.15331214829094, -86.76963871451191 36.15331214829094, -86.76963871451191 36.16778385170906, -86.78756328548808 36.16778385170906, -86.78756328548808 36.15331214829094))"
bird,314,2019-07-27 18:00:01,"POLYGON ((-86.7886921964362 36.15253314829094, -86.7707678035638 36.15253314829094, -86.7707678035638 36.16700485170907, -86.7886921964362 36.16700485170907, -86.7886921964362 36.15253314829094))"
lime,79,2019-07-27 18:00:01,"POLYGON ((-86.7886921964362 36.15253314829094, -86.7707678035638 36.15253314829094, -86.7707678035638 36.16700485170907, -86.7886921964362 36.16700485170907, -86.7886921964362 36.15253314829094))"
lyft,82,2019-07-27 18:00:01,"POLYGON ((-86.7886921964362 36.15253314829094, -86.7707678035638 36.15253314829094, -86.7707678035638 36.16700485170907, -86.7886921964362 36.16700485170907, -86.7886921964362 36.15253314829094))"
spin,124,2019-07-27 18:00:01,"POLYGON ((-86.7886921964362 36.15253314829094, -86.7707678035638 36.15253314829094, -86.7707678035638 36.16700485170907, -86.7886921964362 36.16700485170907, -86.7886921964362 36.15253314829094))"
uber,76,2019-07-27 18:00:01,"POLYGON ((-86.7886921964362 36.15253314829094, -86.7707678035638 36.15253314829094, -86.7707678035638 36.16700485170907, -86.7886921964362 36.16700485170907, -86.7886921964362 36.15253314829094))"
bird,315,2019-07-27 18:00:01,"POLYGON ((-86.78614230114968 36.15344914829095, -86.76821769885032 36.15344914829095, -86.76821769885032 36.16792085170907, -86.78614230114968 36.16792085170907, -86.78614230114968 36.15344914829095))"
lime,75,2019-07-27 18:00:01,"POLYGON ((-86.78614230114968 36.15344914829095, -86.76821769885032 36.15344914829095, -86.76821769885032 36.16792085170907, -86.78614230114968 36.16792085170907, -86.78614230114968 36.15344914829095))"
lyft,89,2019-07-27 18:00:01,"POLYGON ((-86.78614230114968 36.15344914829095, -86.76821769885032 36.15344914829095, -86.76821769885032 36.16792085170907, -86.78614230114968 36.16792085170907, -86.78614230114968 36.15344914829095))"
spin,118,2019-07-27 18:00:01,"POLYGON ((-86.78614230114968 36.15344914829095, -86.76821769885032 36.15344914829095, -86.76821769885032 36.16792085170907, -86.78614230114968 36.16792085170907, -86.78614230114968 36.15344914829095))"
uber,77,2019-07-27 18:00:01,"POLYGON ((-86.78614230114968 36.15344914829095, -86.76821769885032 36.15344914829095, -86.76821769885032 36.16792085170907, -86.78614230114968 36.16792085170907, -86.78614230114968 36.15344914829095))"
bird,313,2019-07-27 18:00:01,"POLYGON ((-86.78347735213633 36.15389514829093, -86.76555264786366 36.15389514829093, -86.76555264786366 36.16836685170906, -86.78347735213633 36.16836685170906, -86.78347735213633 36.15389514829093))"
lime,69,2019-07-27 18:00:01,"POLYGON ((-86.78347735213633 36.15389514829093, -86.76555264786366 36.15389514829093, -86.76555264786366 36.16836685170906, -86.78347735213633 36.16836685170906, -86.78347735213633 36.15389514829093))"
lyft,84,2019-07-27 18:00:01,"POLYGON ((-86.78347735213633 36.15389514829093, -86.76555264786366 36.15389514829093, -86.76555264786366 36.16836685170906, -86.78347735213633 36.16836685170906, -86.78347735213633 36.15389514829093))"
spin,113,2019-07-27 18:00:01,"POLYGON ((-86.78347735213633 36.15389514829093, -86.76555264786366 36.15389514829093, -86.76555264786366 36.16836685170906, -86.78347735213633 36.16836685170906, -86.78347735213633 36.15389514829093))"
uber,69,2019-07-27 18:00:01,"POLYGON ((-86.78347735213633 36.15389514829093, -86.76555264786366 36.15389514829093, -86.76555264786366 36.16836685170906, -86.78347735213633 36.16836685170906, -86.78347735213633 36.15389514829093))"
bird,320,2019-07-27 18:00:01,"POLYGON ((-86.78296829166125 36.15336614829094, -86.76504370833874 36.15336614829094, -86.76504370833874 36.16783785170906, -86.78296829166125 36.16783785170906, -86.78296829166125 36.15336614829094))"
lime,72,2019-07-27 18:00:01,"POLYGON ((-86.78296829166125 36.15336614829094, -86.76504370833874 36.15336614829094, -86.76504370833874 36.16783785170906, -86.78296829166125 36.16783785170906, -86.78296829166125 36.15336614829094))"
lyft,81,2019-07-27 18:00:01,"POLYGON ((-86.78296829166125 36.15336614829094, -86.76504370833874 36.15336614829094, -86.76504370833874 36.16783785170906, -86.78296829166125 36.16783785170906, -86.78296829166125 36.15336614829094))"
spin,110,2019-07-27 18:00:01,"POLYGON ((-86.78296829166125 36.15336614829094, -86.76504370833874 36.15336614829094, -86.76504370833874 36.16783785170906, -86.78296829166125 36.16783785170906, -86.78296829166125 36.15336614829094))"
uber,69,2019-07-27 18:00:01,"POLYGON ((-86.78296829166125 36.15336614829094, -86.76504370833874 36.15336614829094, -86.76504370833874 36.16783785170906, -86.78296829166125 36.16783785170906, -86.78296829166125 36.15336614829094))"
bird,323,2019-07-27 18:00:01,"POLYGON ((-86.78606205137702 36.15126414829093, -86.76813794862299 36.15126414829093, -86.76813794862299 36.16573585170906, -86.78606205137702 36.16573585170906, -86.78606205137702 36.15126414829093))"
lime,68,2019-07-27 18:00:01,"POLYGON ((-86.78606205137702 36.15126414829093, -86.76813794862299 36.15126414829093, -86.76813794862299 36.16573585170906, -86.78606205137702 36.16573585170906, -86.78606205137702 36.15126414829093))"
lyft,86,2019-07-27 18:00:01,"POLYGON ((-86.78606205137702 36.15126414829093, -86.76813794862299 36.15126414829093, -86.76813794862299 36.16573585170906, -86.78606205137702 36.16573585170906, -86.78606205137702 36.15126414829093))"
spin,121,2019-07-27 18:00:01,"POLYGON ((-86.78606205137702 36.15126414829093, -86.76813794862299 36.15126414829093, -86.76813794862299 36.16573585170906, -86.78606205137702 36.16573585170906, -86.78606205137702 36.15126414829093))"
uber,85,2019-07-27 18:00:01,"POLYGON ((-86.78606205137702 36.15126414829093, -86.76813794862299 36.15126414829093, -86.76813794862299 36.16573585170906, -86.78606205137702 36.16573585170906, -86.78606205137702 36.15126414829093))"
bird,320,2019-07-27 18:00:01,"POLYGON ((-86.78740597353573 36.15058314829095, -86.76948202646425 36.15058314829095, -86.76948202646425 36.16505485170907, -86.78740597353573 36.16505485170907, -86.78740597353573 36.15058314829095))"
lime,71,2019-07-27 18:00:01,"POLYGON ((-86.78740597353573 36.15058314829095, -86.76948202646425 36.15058314829095, -86.76948202646425 36.16505485170907, -86.78740597353573 36.16505485170907, -86.78740597353573 36.15058314829095))"
lyft,85,2019-07-27 18:00:01,"POLYGON ((-86.78740597353573 36.15058314829095, -86.76948202646425 36.15058314829095, -86.76948202646425 36.16505485170907, -86.78740597353573 36.16505485170907, -86.78740597353573 36.15058314829095))"
spin,123,2019-07-27 18:00:01,"POLYGON ((-86.78740597353573 36.15058314829095, -86.76948202646425 36.15058314829095, -86.76948202646425 36.16505485170907, -86.78740597353573 36.16505485170907, -86.78740597353573 36.15058314829095))"
uber,85,2019-07-27 18:00:01,"POLYGON ((-86.78740597353573 36.15058314829095, -86.76948202646425 36.15058314829095, -86.76948202646425 36.16505485170907, -86.78740597353573 36.16505485170907, -86.78740597353573 36.15058314829095))"
bird,326,2019-07-28 14:00:02,"POLYGON ((-86.78602134253337 36.15381114829093, -86.76809665746661 36.15381114829093, -86.76809665746661 36.16828285170906, -86.78602134253337 36.16828285170906, -86.78602134253337 36.15381114829093))"
lime,124,2019-07-28 14:00:02,"POLYGON ((-86.78602134253337 36.15381114829093, -86.76809665746661 36.15381114829093, -86.76809665746661 36.16828285170906, -86.78602134253337 36.16828285170906, -86.78602134253337 36.15381114829093))"
lyft,73,2019-07-28 14:00:02,"POLYGON ((-86.78602134253337 36.15381114829093, -86.76809665746661 36.15381114829093, -86.76809665746661 36.16828285170906, -86.78602134253337 36.16828285170906, -86.78602134253337 36.15381114829093))"
spin,103,2019-07-28 14:00:02,"POLYGON ((-86.78602134253337 36.15381114829093, -86.76809665746661 36.15381114829093, -86.76809665746661 36.16828285170906, -86.78602134253337 36.16828285170906, -86.78602134253337 36.15381114829093))"
uber,83,2019-07-28 14:00:02,"POLYGON ((-86.78602134253337 36.15381114829093, -86.76809665746661 36.15381114829093, -86.76809665746661 36.16828285170906, -86.78602134253337 36.16828285170906, -86.78602134253337 36.15381114829093))"
bird,325,2019-07-28 14:00:02,"POLYGON ((-86.78362079063992 36.15559484662855, -86.76569569772809 36.15559484662855, -86.76569569772809 36.17006655004667, -86.78362079063992 36.17006655004667, -86.78362079063992 36.15559484662855))"
lime,106,2019-07-28 14:00:02,"POLYGON ((-86.78362079063992 36.15559484662855, -86.76569569772809 36.15559484662855, -86.76569569772809 36.17006655004667, -86.78362079063992 36.17006655004667, -86.78362079063992 36.15559484662855))"
lyft,68,2019-07-28 14:00:02,"POLYGON ((-86.78362079063992 36.15559484662855, -86.76569569772809 36.15559484662855, -86.76569569772809 36.17006655004667, -86.78362079063992 36.17006655004667, -86.78362079063992 36.15559484662855))"
spin,96,2019-07-28 14:00:02,"POLYGON ((-86.78362079063992 36.15559484662855, -86.76569569772809 36.15559484662855, -86.76569569772809 36.17006655004667, -86.78362079063992 36.17006655004667, -86.78362079063992 36.15559484662855))"
uber,70,2019-07-28 14:00:02,"POLYGON ((-86.78362079063992 36.15559484662855, -86.76569569772809 36.15559484662855, -86.76569569772809 36.17006655004667, -86.78362079063992 36.17006655004667, -86.78362079063992 36.15559484662855))"
bird,317,2019-07-28 14:00:02,"POLYGON ((-86.78976613425668 36.15467922039334, -86.77184125070853 36.15467922039334, -86.77184125070853 36.16915092381147, -86.78976613425668 36.16915092381147, -86.78976613425668 36.15467922039334))"
lime,131,2019-07-28 14:00:02,"POLYGON ((-86.78976613425668 36.15467922039334, -86.77184125070853 36.15467922039334, -86.77184125070853 36.16915092381147, -86.78976613425668 36.16915092381147, -86.78976613425668 36.15467922039334))"
lyft,61,2019-07-28 14:00:02,"POLYGON ((-86.78976613425668 36.15467922039334, -86.77184125070853 36.15467922039334, -86.77184125070853 36.16915092381147, -86.78976613425668 36.16915092381147, -86.78976613425668 36.15467922039334))"
spin,106,2019-07-28 14:00:02,"POLYGON ((-86.78976613425668 36.15467922039334, -86.77184125070853 36.15467922039334, -86.77184125070853 36.16915092381147, -86.78976613425668 36.16915092381147, -86.78976613425668 36.15467922039334))"
uber,78,2019-07-28 14:00:02,"POLYGON ((-86.78976613425668 36.15467922039334, -86.77184125070853 36.15467922039334, -86.77184125070853 36.16915092381147, -86.78976613425668 36.16915092381147, -86.78976613425668 36.15467922039334))"
bird,326,2019-07-28 14:00:02,"POLYGON ((-86.7850241079593 36.15175914829094, -86.76709989204069 36.15175914829094, -86.76709989204069 36.16623085170907, -86.7850241079593 36.16623085170907, -86.7850241079593 36.15175914829094))"
lime,120,2019-07-28 14:00:02,"POLYGON ((-86.7850241079593 36.15175914829094, -86.76709989204069 36.15175914829094, -86.76709989204069 36.16623085170907, -86.7850241079593 36.16623085170907, -86.7850241079593 36.15175914829094))"
lyft,80,2019-07-28 14:00:02,"POLYGON ((-86.7850241079593 36.15175914829094, -86.76709989204069 36.15175914829094, -86.76709989204069 36.16623085170907, -86.7850241079593 36.16623085170907, -86.7850241079593 36.15175914829094))"
spin,106,2019-07-28 14:00:02,"POLYGON ((-86.7850241079593 36.15175914829094, -86.76709989204069 36.15175914829094, -86.76709989204069 36.16623085170907, -86.7850241079593 36.16623085170907, -86.7850241079593 36.15175914829094))"
uber,85,2019-07-28 14:00:02,"POLYGON ((-86.7850241079593 36.15175914829094, -86.76709989204069 36.15175914829094, -86.76709989204069 36.16623085170907, -86.7850241079593 36.16623085170907, -86.7850241079593 36.15175914829094))"
bird,306,2019-07-28 15:00:02,"POLYGON ((-86.78630831932641 36.15360814829094, -86.76838368067359 36.15360814829094, -86.76838368067359 36.16807985170906, -86.78630831932641 36.16807985170906, -86.78630831932641 36.15360814829094))"
lime,117,2019-07-28 15:00:02,"POLYGON ((-86.78630831932641 36.15360814829094, -86.76838368067359 36.15360814829094, -86.76838368067359 36.16807985170906, -86.78630831932641 36.16807985170906, -86.78630831932641 36.15360814829094))"
lyft,78,2019-07-28 15:00:02,"POLYGON ((-86.78630831932641 36.15360814829094, -86.76838368067359 36.15360814829094, -86.76838368067359 36.16807985170906, -86.78630831932641 36.16807985170906, -86.78630831932641 36.15360814829094))"
spin,99,2019-07-28 15:00:02,"POLYGON ((-86.78630831932641 36.15360814829094, -86.76838368067359 36.15360814829094, -86.76838368067359 36.16807985170906, -86.78630831932641 36.16807985170906, -86.78630831932641 36.15360814829094))"
uber,81,2019-07-28 15:00:02,"POLYGON ((-86.78630831932641 36.15360814829094, -86.76838368067359 36.15360814829094, -86.76838368067359 36.16807985170906, -86.78630831932641 36.16807985170906, -86.78630831932641 36.15360814829094))"
bird,317,2019-07-28 15:00:02,"POLYGON ((-86.78558223610329 36.15288014829095, -86.76765776389669 36.15288014829095, -86.76765776389669 36.16735185170907, -86.78558223610329 36.16735185170907, -86.78558223610329 36.15288014829095))"
lime,110,2019-07-28 15:00:02,"POLYGON ((-86.78558223610329 36.15288014829095, -86.76765776389669 36.15288014829095, -86.76765776389669 36.16735185170907, -86.78558223610329 36.16735185170907, -86.78558223610329 36.15288014829095))"
lyft,81,2019-07-28 15:00:02,"POLYGON ((-86.78558223610329 36.15288014829095, -86.76765776389669 36.15288014829095, -86.76765776389669 36.16735185170907, -86.78558223610329 36.16735185170907, -86.78558223610329 36.15288014829095))"
spin,101,2019-07-28 15:00:02,"POLYGON ((-86.78558223610329 36.15288014829095, -86.76765776389669 36.15288014829095, -86.76765776389669 36.16735185170907, -86.78558223610329 36.16735185170907, -86.78558223610329 36.15288014829095))"
uber,81,2019-07-28 15:00:02,"POLYGON ((-86.78558223610329 36.15288014829095, -86.76765776389669 36.15288014829095, -86.76765776389669 36.16735185170907, -86.78558223610329 36.16735185170907, -86.78558223610329 36.15288014829095))"
bird,303,2019-07-28 16:00:01,"POLYGON ((-86.78747726468234 36.15313014829095, -86.76955273531767 36.15313014829095, -86.76955273531767 36.16760185170907, -86.78747726468234 36.16760185170907, -86.78747726468234 36.15313014829095))"
lime,101,2019-07-28 16:00:01,"POLYGON ((-86.78747726468234 36.15313014829095, -86.76955273531767 36.15313014829095, -86.76955273531767 36.16760185170907, -86.78747726468234 36.16760185170907, -86.78747726468234 36.15313014829095))"
lyft,85,2019-07-28 16:00:01,"POLYGON ((-86.78747726468234 36.15313014829095, -86.76955273531767 36.15313014829095, -86.76955273531767 36.16760185170907, -86.78747726468234 36.16760185170907, -86.78747726468234 36.15313014829095))"
spin,99,2019-07-28 16:00:01,"POLYGON ((-86.78747726468234 36.15313014829095, -86.76955273531767 36.15313014829095, -86.76955273531767 36.16760185170907, -86.78747726468234 36.16760185170907, -86.78747726468234 36.15313014829095))"
uber,75,2019-07-28 16:00:01,"POLYGON ((-86.78747726468234 36.15313014829095, -86.76955273531767 36.15313014829095, -86.76955273531767 36.16760185170907, -86.78747726468234 36.16760185170907, -86.78747726468234 36.15313014829095))"
bird,303,2019-07-28 16:00:01,"POLYGON ((-86.78654732298463 36.15364014829094, -86.76862267701537 36.15364014829094, -86.76862267701537 36.16811185170906, -86.78654732298463 36.16811185170906, -86.78654732298463 36.15364014829094))"
lime,99,2019-07-28 16:00:01,"POLYGON ((-86.78654732298463 36.15364014829094, -86.76862267701537 36.15364014829094, -86.76862267701537 36.16811185170906, -86.78654732298463 36.16811185170906, -86.78654732298463 36.15364014829094))"
lyft,86,2019-07-28 16:00:01,"POLYGON ((-86.78654732298463 36.15364014829094, -86.76862267701537 36.15364014829094, -86.76862267701537 36.16811185170906, -86.78654732298463 36.16811185170906, -86.78654732298463 36.15364014829094))"
spin,102,2019-07-28 16:00:01,"POLYGON ((-86.78654732298463 36.15364014829094, -86.76862267701537 36.15364014829094, -86.76862267701537 36.16811185170906, -86.78654732298463 36.16811185170906, -86.78654732298463 36.15364014829094))"
uber,74,2019-07-28 16:00:01,"POLYGON ((-86.78654732298463 36.15364014829094, -86.76862267701537 36.15364014829094, -86.76862267701537 36.16811185170906, -86.78654732298463 36.16811185170906, -86.78654732298463 36.15364014829094))"
bird,313,2019-07-28 17:00:01,"POLYGON ((-86.78815840746842 36.15437914829093, -86.77023359253158 36.15437914829093, -86.77023359253158 36.16885085170906, -86.78815840746842 36.16885085170906, -86.78815840746842 36.15437914829093))"
lime,90,2019-07-28 17:00:01,"POLYGON ((-86.78815840746842 36.15437914829093, -86.77023359253158 36.15437914829093, -86.77023359253158 36.16885085170906, -86.78815840746842 36.16885085170906, -86.78815840746842 36.15437914829093))"
lyft,89,2019-07-28 17:00:01,"POLYGON ((-86.78815840746842 36.15437914829093, -86.77023359253158 36.15437914829093, -86.77023359253158 36.16885085170906, -86.78815840746842 36.16885085170906, -86.78815840746842 36.15437914829093))"
spin,96,2019-07-28 17:00:01,"POLYGON ((-86.78815840746842 36.15437914829093, -86.77023359253158 36.15437914829093, -86.77023359253158 36.16885085170906, -86.78815840746842 36.16885085170906, -86.78815840746842 36.15437914829093))"
uber,61,2019-07-28 17:00:01,"POLYGON ((-86.78815840746842 36.15437914829093, -86.77023359253158 36.15437914829093, -86.77023359253158 36.16885085170906, -86.78815840746842 36.16885085170906, -86.78815840746842 36.15437914829093))"
bird,311,2019-07-28 18:00:01,"POLYGON ((-86.7904343146393 36.15356714829095, -86.77250968536067 36.15356714829095, -86.77250968536067 36.16803885170907, -86.7904343146393 36.16803885170907, -86.7904343146393 36.15356714829095))"
lime,87,2019-07-28 18:00:01,"POLYGON ((-86.7904343146393 36.15356714829095, -86.77250968536067 36.15356714829095, -86.77250968536067 36.16803885170907, -86.7904343146393 36.16803885170907, -86.7904343146393 36.15356714829095))"
lyft,79,2019-07-28 18:00:01,"POLYGON ((-86.7904343146393 36.15356714829095, -86.77250968536067 36.15356714829095, -86.77250968536067 36.16803885170907, -86.7904343146393 36.16803885170907, -86.7904343146393 36.15356714829095))"
spin,100,2019-07-28 18:00:01,"POLYGON ((-86.7904343146393 36.15356714829095, -86.77250968536067 36.15356714829095, -86.77250968536067 36.16803885170907, -86.7904343146393 36.16803885170907, -86.7904343146393 36.15356714829095))"
uber,63,2019-07-28 18:00:01,"POLYGON ((-86.7904343146393 36.15356714829095, -86.77250968536067 36.15356714829095, -86.77250968536067 36.16803885170907, -86.7904343146393 36.16803885170907, -86.7904343146393 36.15356714829095))"
bird,302,2019-07-29 10:00:01,"POLYGON ((-86.78788224913529 36.15299414829093, -86.76995775086471 36.15299414829093, -86.76995775086471 36.16746585170905, -86.78788224913529 36.16746585170905, -86.78788224913529 36.15299414829093))"
lime,143,2019-07-29 10:00:01,"POLYGON ((-86.78788224913529 36.15299414829093, -86.76995775086471 36.15299414829093, -86.76995775086471 36.16746585170905, -86.78788224913529 36.16746585170905, -86.78788224913529 36.15299414829093))"
lyft,84,2019-07-29 10:00:01,"POLYGON ((-86.78788224913529 36.15299414829093, -86.76995775086471 36.15299414829093, -86.76995775086471 36.16746585170905, -86.78788224913529 36.16746585170905, -86.78788224913529 36.15299414829093))"
spin,87,2019-07-29 10:00:01,"POLYGON ((-86.78788224913529 36.15299414829093, -86.76995775086471 36.15299414829093, -86.76995775086471 36.16746585170905, -86.78788224913529 36.16746585170905, -86.78788224913529 36.15299414829093))"
uber,66,2019-07-29 10:00:01,"POLYGON ((-86.78788224913529 36.15299414829093, -86.76995775086471 36.15299414829093, -86.76995775086471 36.16746585170905, -86.78788224913529 36.16746585170905, -86.78788224913529 36.15299414829093))"
bird,311,2019-07-29 11:00:01,"POLYGON ((-86.78557622318569 36.15276714829094, -86.76765177681429 36.15276714829094, -86.76765177681429 36.16723885170907, -86.78557622318569 36.16723885170907, -86.78557622318569 36.15276714829094))"
lime,147,2019-07-29 11:00:01,"POLYGON ((-86.78557622318569 36.15276714829094, -86.76765177681429 36.15276714829094, -86.76765177681429 36.16723885170907, -86.78557622318569 36.16723885170907, -86.78557622318569 36.15276714829094))"
lyft,100,2019-07-29 11:00:01,"POLYGON ((-86.78557622318569 36.15276714829094, -86.76765177681429 36.15276714829094, -86.76765177681429 36.16723885170907, -86.78557622318569 36.16723885170907, -86.78557622318569 36.15276714829094))"
spin,90,2019-07-29 11:00:01,"POLYGON ((-86.78557622318569 36.15276714829094, -86.76765177681429 36.15276714829094, -86.76765177681429 36.16723885170907, -86.78557622318569 36.16723885170907, -86.78557622318569 36.15276714829094))"
uber,70,2019-07-29 11:00:01,"POLYGON ((-86.78557622318569 36.15276714829094, -86.76765177681429 36.15276714829094, -86.76765177681429 36.16723885170907, -86.78557622318569 36.16723885170907, -86.78557622318569 36.15276714829094))"
bird,317,2019-07-29 15:00:00,"POLYGON ((-86.78379357290096 36.15582614829093, -86.76586842709905 36.15582614829093, -86.76586842709905 36.17029785170906, -86.78379357290096 36.17029785170906, -86.78379357290096 36.15582614829093))"
lime,115,2019-07-29 15:00:00,"POLYGON ((-86.78379357290096 36.15582614829093, -86.76586842709905 36.15582614829093, -86.76586842709905 36.17029785170906, -86.78379357290096 36.17029785170906, -86.78379357290096 36.15582614829093))"
lyft,100,2019-07-29 15:00:00,"POLYGON ((-86.78379357290096 36.15582614829093, -86.76586842709905 36.15582614829093, -86.76586842709905 36.17029785170906, -86.78379357290096 36.17029785170906, -86.78379357290096 36.15582614829093))"
spin,78,2019-07-29 15:00:00,"POLYGON ((-86.78379357290096 36.15582614829093, -86.76586842709905 36.15582614829093, -86.76586842709905 36.17029785170906, -86.78379357290096 36.17029785170906, -86.78379357290096 36.15582614829093))"
uber,77,2019-07-29 15:00:00,"POLYGON ((-86.78379357290096 36.15582614829093, -86.76586842709905 36.15582614829093, -86.76586842709905 36.17029785170906, -86.78379357290096 36.17029785170906, -86.78379357290096 36.15582614829093))"
bird,324,2019-07-29 15:00:00,"POLYGON ((-86.78675350384543 36.15522214829094, -86.76882849615455 36.15522214829094, -86.76882849615455 36.16969385170907, -86.78675350384543 36.16969385170907, -86.78675350384543 36.15522214829094))"
lime,126,2019-07-29 15:00:00,"POLYGON ((-86.78675350384543 36.15522214829094, -86.76882849615455 36.15522214829094, -86.76882849615455 36.16969385170907, -86.78675350384543 36.16969385170907, -86.78675350384543 36.15522214829094))"
lyft,102,2019-07-29 15:00:00,"POLYGON ((-86.78675350384543 36.15522214829094, -86.76882849615455 36.15522214829094, -86.76882849615455 36.16969385170907, -86.78675350384543 36.16969385170907, -86.78675350384543 36.15522214829094))"
spin,85,2019-07-29 15:00:00,"POLYGON ((-86.78675350384543 36.15522214829094, -86.76882849615455 36.15522214829094, -86.76882849615455 36.16969385170907, -86.78675350384543 36.16969385170907, -86.78675350384543 36.15522214829094))"
uber,79,2019-07-29 15:00:00,"POLYGON ((-86.78675350384543 36.15522214829094, -86.76882849615455 36.15522214829094, -86.76882849615455 36.16969385170907, -86.78675350384543 36.16969385170907, -86.78675350384543 36.15522214829094))"
bird,321,2019-07-29 15:00:00,"POLYGON ((-86.78656238288895 36.15416414829095, -86.76863761711108 36.15416414829095, -86.76863761711108 36.16863585170907, -86.78656238288895 36.16863585170907, -86.78656238288895 36.15416414829095))"
lime,135,2019-07-29 15:00:00,"POLYGON ((-86.78656238288895 36.15416414829095, -86.76863761711108 36.15416414829095, -86.76863761711108 36.16863585170907, -86.78656238288895 36.16863585170907, -86.78656238288895 36.15416414829095))"
lyft,106,2019-07-29 15:00:00,"POLYGON ((-86.78656238288895 36.15416414829095, -86.76863761711108 36.15416414829095, -86.76863761711108 36.16863585170907, -86.78656238288895 36.16863585170907, -86.78656238288895 36.15416414829095))"
spin,87,2019-07-29 15:00:00,"POLYGON ((-86.78656238288895 36.15416414829095, -86.76863761711108 36.15416414829095, -86.76863761711108 36.16863585170907, -86.78656238288895 36.16863585170907, -86.78656238288895 36.15416414829095))"
uber,80,2019-07-29 15:00:00,"POLYGON ((-86.78656238288895 36.15416414829095, -86.76863761711108 36.15416414829095, -86.76863761711108 36.16863585170907, -86.78656238288895 36.16863585170907, -86.78656238288895 36.15416414829095))"
bird,315,2019-07-29 16:00:01,"POLYGON ((-86.78607032024095 36.15361614829094, -86.76814567975904 36.15361614829094, -86.76814567975904 36.16808785170907, -86.78607032024095 36.16808785170907, -86.78607032024095 36.15361614829094))"
lime,114,2019-07-29 16:00:01,"POLYGON ((-86.78607032024095 36.15361614829094, -86.76814567975904 36.15361614829094, -86.76814567975904 36.16808785170907, -86.78607032024095 36.16808785170907, -86.78607032024095 36.15361614829094))"
lyft,104,2019-07-29 16:00:01,"POLYGON ((-86.78607032024095 36.15361614829094, -86.76814567975904 36.15361614829094, -86.76814567975904 36.16808785170907, -86.78607032024095 36.16808785170907, -86.78607032024095 36.15361614829094))"
spin,89,2019-07-29 16:00:01,"POLYGON ((-86.78607032024095 36.15361614829094, -86.76814567975904 36.15361614829094, -86.76814567975904 36.16808785170907, -86.78607032024095 36.16808785170907, -86.78607032024095 36.15361614829094))"
uber,81,2019-07-29 16:00:01,"POLYGON ((-86.78607032024095 36.15361614829094, -86.76814567975904 36.15361614829094, -86.76814567975904 36.16808785170907, -86.78607032024095 36.16808785170907, -86.78607032024095 36.15361614829094))"
bird,325,2019-07-29 16:00:01,"POLYGON ((-86.78446233716032 36.15376414829095, -86.76653766283968 36.15376414829095, -86.76653766283968 36.16823585170906, -86.78446233716032 36.16823585170906, -86.78446233716032 36.15376414829095))"
lime,106,2019-07-29 16:00:01,"POLYGON ((-86.78446233716032 36.15376414829095, -86.76653766283968 36.15376414829095, -86.76653766283968 36.16823585170906, -86.78446233716032 36.16823585170906, -86.78446233716032 36.15376414829095))"
lyft,97,2019-07-29 16:00:01,"POLYGON ((-86.78446233716032 36.15376414829095, -86.76653766283968 36.15376414829095, -86.76653766283968 36.16823585170906, -86.78446233716032 36.16823585170906, -86.78446233716032 36.15376414829095))"
spin,88,2019-07-29 16:00:01,"POLYGON ((-86.78446233716032 36.15376414829095, -86.76653766283968 36.15376414829095, -86.76653766283968 36.16823585170906, -86.78446233716032 36.16823585170906, -86.78446233716032 36.15376414829095))"
